EmployeeID,Age,Gender,Ethnicity,Department,JobTitle,PerformanceScore,TenureYears,DisabilityStatus,VeteranStatus,Location,LGBTStatus,Promotion,InclusionProgramParticipant,Salary
18202,29,Female,Indian,Legal,Specialist,3,1.9,Yes,Yes,New York,Yes,Yes,No,278629
18203,50,Male,Asian,Finance,Manager,5,16.7,Yes,No,Atlanta,Yes,Yes,Yes,209982
18204,22,Female,Asian,Engineering,Specialist,3,7.2,No,No,Atlanta,No,No,No,280564
18205,56,Female,Asian,Engineering,Leadership,5,4.6,Yes,Yes,Los Angeles,No,No,No,143690
18206,56,Male,Asian,Engineering,Engineer,5,17.7,No,No,Los Angeles,No,Yes,No,230462
18207,31,Female,Black,Legal,Engineer,1,14.7,No,Yes,New York,Yes,No,Yes,109261
18208,37,Male,Indian,Marketing,Analyst,2,17.8,Yes,Yes,Los Angeles,Yes,No,Yes,286467
18209,59,Female,White,Engineering,Analyst,1,13.5,Yes,Yes,Atlanta,Yes,No,No,113692
18210,42,Male,Asian,Legal,Engineer,4,19.8,Yes,Yes,Chicago,No,Yes,Yes,259101
18211,28,Female,Black,Sales,Engineer,5,9.9,No,Yes,New York,Yes,Yes,Yes,260161
18212,34,Male,Indian,Legal,Analyst,3,7.2,Yes,Yes,Houston,Yes,No,Yes,221798
18213,22,Male,Indian,Finance,Analyst,3,7.0,No,Yes,Chicago,Yes,No,Yes,275972
18214,26,Female,Black,Sales,Analyst,4,17.5,Yes,No,Los Angeles,Yes,No,No,212700
18215,46,Female,White,Sales,Specialist,2,2.2,Yes,No,New York,No,Yes,No,159383
18216,60,Male,Hispanic,Marketing,Engineer,2,12.9,No,Yes,Houston,Yes,Yes,Yes,188951
18217,48,Female,Hispanic,Marketing,Engineer,4,11.2,No,No,Austin,No,Yes,No,157111
18218,24,Male,Asian,Engineering,Specialist,2,15.4,Yes,Yes,Austin,Yes,No,Yes,200829
18219,32,Male,Indian,Marketing,Leadership,1,18.1,No,Yes,Atlanta,No,Yes,Yes,261022
18220,51,Male,Indian,HR,Manager,4,4.7,Yes,No,Los Angeles,No,No,Yes,232433
18221,54,Male,White,Marketing,Leadership,5,6.9,Yes,Yes,Chicago,No,Yes,No,141585
18222,45,Female,Hispanic,HR,Engineer,5,17.7,No,No,Chicago,No,Yes,Yes,259421
18223,52,Male,Indian,Sales,Leadership,2,7.6,No,Yes,Los Angeles,Yes,Yes,Yes,183800
18224,60,Male,Black,HR,Leadership,1,12.4,Yes,Yes,Houston,No,Yes,No,105496
18225,37,Female,Asian,Sales,Leadership,5,4.9,Yes,Yes,New York,No,Yes,No,165641
18226,26,Male,White,HR,Analyst,4,17.5,No,Yes,Atlanta,No,No,Yes,122051
18227,36,Male,Asian,Engineering,Specialist,3,2.1,Yes,Yes,Houston,Yes,Yes,Yes,153622
18228,46,Male,Hispanic,Marketing,Analyst,4,19.7,No,No,Chicago,No,No,No,97037
18229,26,Female,White,Marketing,Specialist,3,7.0,No,No,Austin,Yes,Yes,No,98317
18230,28,Male,Indian,Engineering,Leadership,5,5.9,No,Yes,Houston,Yes,No,Yes,153077
18231,61,Female,White,Marketing,Manager,3,2.9,Yes,No,Atlanta,No,Yes,Yes,165255
18232,36,Male,White,Marketing,Specialist,3,5.2,Yes,Yes,Houston,Yes,No,No,177294
18233,41,Female,White,Sales,Leadership,5,6.4,Yes,No,Austin,No,No,Yes,249389
18234,47,Male,White,Finance,Specialist,2,19.0,No,No,Atlanta,No,Yes,No,283981
18235,64,Female,Hispanic,Sales,Specialist,1,7.0,Yes,No,Chicago,Yes,Yes,Yes,205653
18236,38,Female,Hispanic,Legal,Analyst,4,14.7,No,Yes,Houston,Yes,Yes,Yes,279281
18237,61,Male,Black,Legal,Analyst,1,19.5,No,Yes,New York,No,Yes,No,153788
18238,54,Male,Indian,HR,Leadership,4,8.0,Yes,Yes,Houston,No,No,Yes,124485
18239,32,Female,Indian,Marketing,Engineer,3,17.2,No,Yes,Los Angeles,Yes,Yes,No,143998
18240,62,Female,Indian,Marketing,Engineer,5,18.8,No,No,Houston,Yes,Yes,Yes,224087
18241,50,Female,Indian,Sales,Manager,3,5.9,No,No,Austin,Yes,Yes,Yes,137999
18242,55,Female,Hispanic,Finance,Specialist,4,15.3,Yes,No,Chicago,No,No,Yes,99583
18243,64,Male,Asian,HR,Specialist,1,3.6,Yes,Yes,Houston,Yes,Yes,Yes,103238
18244,61,Female,Indian,Engineering,Engineer,5,17.3,No,No,Austin,Yes,Yes,Yes,126867
18245,54,Female,Asian,Engineering,Specialist,5,0.7,Yes,Yes,Chicago,No,No,Yes,155670
18246,50,Male,White,HR,Manager,3,3.9,No,No,Houston,Yes,Yes,Yes,270370
18247,49,Female,Black,Sales,Leadership,1,17.4,No,No,New York,No,Yes,No,180392
18248,42,Male,Asian,Legal,Analyst,5,8.7,No,No,Atlanta,No,No,No,279025
18249,50,Male,Indian,Engineering,Engineer,2,4.3,No,No,New York,No,No,Yes,207376
18250,64,Female,Hispanic,Engineering,Leadership,1,2.9,Yes,Yes,Atlanta,Yes,No,No,245691
18251,29,Male,White,Engineering,Specialist,5,7.3,No,No,New York,No,No,No,114420
18252,45,Male,White,Finance,Engineer,5,2.9,No,Yes,Chicago,Yes,Yes,No,103711
18253,48,Male,Hispanic,Sales,Specialist,2,12.3,Yes,No,Chicago,No,Yes,Yes,213434
18254,49,Female,White,Engineering,Analyst,5,20.0,Yes,No,New York,No,Yes,No,110017
18255,44,Female,Asian,Sales,Leadership,1,19.9,Yes,No,Austin,Yes,No,Yes,134388
18256,24,Male,Black,Engineering,Engineer,5,16.6,No,No,Houston,No,Yes,No,180892
18257,22,Female,Indian,HR,Manager,2,14.2,No,Yes,New York,No,Yes,Yes,248108
18258,47,Male,Black,Marketing,Analyst,1,13.2,Yes,Yes,Chicago,Yes,Yes,Yes,232559
18259,34,Female,Indian,Engineering,Specialist,4,18.6,No,Yes,Houston,Yes,Yes,Yes,201371
18260,46,Male,White,Finance,Leadership,5,11.5,No,Yes,Chicago,No,Yes,No,264110
18261,40,Female,Asian,Finance,Analyst,2,12.9,Yes,No,Los Angeles,No,No,No,133834
18262,50,Male,Asian,Sales,Analyst,1,15.3,Yes,No,Houston,Yes,Yes,No,250200
18263,60,Male,White,Finance,Analyst,4,3.7,Yes,Yes,Austin,No,No,No,208327
18264,23,Male,Hispanic,Legal,Manager,3,9.3,Yes,No,Los Angeles,No,No,No,170671
18265,23,Female,Asian,HR,Specialist,5,7.3,Yes,Yes,Los Angeles,Yes,No,Yes,133419
18266,34,Female,Indian,Marketing,Analyst,1,4.6,No,Yes,New York,No,No,Yes,161500
18267,63,Female,Hispanic,Sales,Analyst,3,17.4,Yes,No,Houston,No,No,Yes,96628
18268,43,Male,Asian,Legal,Specialist,5,4.8,No,Yes,New York,No,No,Yes,227728
18269,35,Female,Asian,Finance,Analyst,2,15.8,No,No,Los Angeles,No,Yes,No,169744
18270,29,Female,Asian,Sales,Specialist,2,10.0,No,Yes,Atlanta,No,Yes,No,91819
18271,59,Male,Hispanic,Legal,Leadership,3,4.3,Yes,Yes,Los Angeles,No,No,Yes,148502
18272,59,Male,Indian,Legal,Manager,2,9.6,No,No,Los Angeles,Yes,Yes,No,183602
18273,59,Female,Hispanic,Legal,Manager,4,16.8,No,No,Los Angeles,Yes,Yes,No,95651
18274,31,Male,White,Marketing,Analyst,1,19.2,No,No,Houston,Yes,No,No,102381
18275,51,Female,Indian,Sales,Manager,4,2.8,Yes,Yes,Austin,Yes,No,Yes,184653
18276,59,Male,Hispanic,HR,Leadership,2,14.1,No,No,Los Angeles,Yes,No,Yes,254014
18277,49,Female,Asian,Finance,Analyst,1,5.2,Yes,Yes,Houston,Yes,Yes,No,236798
18278,41,Male,Indian,Sales,Specialist,1,6.9,Yes,Yes,Atlanta,No,Yes,Yes,255717
18279,61,Male,White,Sales,Manager,4,16.2,No,No,Houston,Yes,Yes,Yes,264092
18280,43,Female,White,Engineering,Leadership,4,19.5,No,No,Austin,No,No,Yes,143885
18281,51,Male,Asian,Sales,Engineer,5,9.1,Yes,No,Austin,Yes,Yes,Yes,220163
18282,31,Male,White,Sales,Leadership,1,7.5,Yes,No,Austin,No,Yes,No,216819
18283,37,Female,Asian,Finance,Analyst,4,5.0,Yes,No,Los Angeles,No,No,Yes,154783
18284,34,Male,White,Engineering,Analyst,1,3.5,No,No,Los Angeles,Yes,Yes,Yes,109224
18285,45,Male,Hispanic,HR,Engineer,2,15.2,Yes,Yes,Chicago,Yes,No,Yes,166451
18286,49,Female,Indian,Sales,Analyst,5,7.3,Yes,Yes,Houston,Yes,Yes,No,164786
18287,48,Male,Black,Sales,Engineer,4,16.3,No,Yes,Los Angeles,Yes,No,No,93448
18288,46,Male,White,HR,Specialist,1,1.1,No,No,Atlanta,Yes,Yes,No,252042
18289,44,Female,White,Engineering,Specialist,3,1.8,Yes,Yes,Los Angeles,Yes,Yes,No,246150
18290,60,Female,Black,Engineering,Engineer,2,15.4,No,Yes,Chicago,No,Yes,No,183221
18291,57,Male,Black,HR,Engineer,3,13.8,No,No,Los Angeles,Yes,No,Yes,209874
18292,41,Male,Asian,Sales,Manager,4,7.6,Yes,No,Atlanta,No,No,No,152297
18293,42,Female,Black,Legal,Leadership,1,11.9,Yes,No,Austin,No,No,No,141967
18294,36,Female,Asian,HR,Analyst,2,2.8,Yes,No,Austin,Yes,No,Yes,115644
18295,40,Female,Asian,Finance,Engineer,3,2.6,No,Yes,Austin,No,Yes,No,172448
18296,49,Male,White,HR,Leadership,4,11.1,Yes,No,Atlanta,Yes,No,No,256801
18297,64,Female,Black,Finance,Engineer,5,17.1,No,Yes,Houston,Yes,No,No,89951
18298,64,Male,Asian,HR,Manager,3,5.8,Yes,No,Chicago,Yes,No,Yes,182853
18299,23,Male,Indian,Legal,Specialist,2,1.0,No,Yes,New York,Yes,No,No,195805
18300,61,Female,White,Sales,Analyst,3,3.7,Yes,Yes,New York,Yes,No,No,238499
18301,62,Male,Asian,HR,Leadership,5,2.3,Yes,No,Los Angeles,No,No,Yes,180213
18302,53,Female,Black,HR,Manager,3,10.2,No,Yes,New York,Yes,Yes,No,108272
18303,54,Female,Indian,Finance,Leadership,3,19.7,No,No,Atlanta,No,No,No,88658
18304,49,Female,Black,Legal,Manager,1,11.1,No,Yes,Austin,No,No,Yes,118856
18305,38,Male,Black,Marketing,Engineer,1,17.5,No,Yes,Los Angeles,Yes,Yes,No,149823
18306,23,Male,Indian,Legal,Leadership,1,15.5,Yes,Yes,Atlanta,Yes,Yes,Yes,109713
18307,23,Male,Hispanic,Sales,Leadership,1,12.9,Yes,No,Austin,Yes,No,Yes,138668
18308,60,Female,Hispanic,Engineering,Manager,5,18.3,No,No,New York,No,No,No,148479
18309,54,Female,Asian,Engineering,Specialist,2,4.8,Yes,No,Chicago,Yes,No,Yes,107398
18310,45,Male,Black,Finance,Engineer,2,16.7,Yes,Yes,Houston,No,No,Yes,132064
18311,50,Male,Asian,Finance,Specialist,1,18.9,No,No,Chicago,Yes,Yes,Yes,175749
18312,38,Male,Hispanic,Engineering,Manager,4,13.2,No,No,Houston,No,Yes,Yes,192769
18313,59,Male,Indian,Marketing,Leadership,4,4.4,Yes,No,New York,No,No,No,222138
18314,28,Male,Black,Finance,Analyst,4,13.9,No,Yes,Los Angeles,Yes,Yes,Yes,153770
18315,37,Female,Black,Finance,Specialist,1,10.1,No,Yes,Atlanta,No,Yes,No,158319
18316,35,Female,Black,Engineering,Engineer,5,7.0,Yes,Yes,Atlanta,No,No,Yes,163483
18317,36,Female,Indian,Engineering,Specialist,1,15.0,No,No,Chicago,Yes,No,Yes,120055
18318,51,Male,Black,HR,Analyst,3,17.7,No,Yes,Los Angeles,No,No,Yes,234263
18319,62,Male,Asian,Marketing,Specialist,5,5.4,No,Yes,Los Angeles,Yes,No,Yes,182855
18320,30,Male,Asian,Legal,Specialist,2,7.6,Yes,Yes,Los Angeles,No,Yes,Yes,279455
18321,62,Female,Black,HR,Analyst,1,16.0,Yes,No,Atlanta,No,No,No,120879
18322,26,Male,Black,Legal,Leadership,3,15.3,No,Yes,Atlanta,Yes,No,No,89438
18323,46,Female,White,Finance,Analyst,2,3.6,No,No,Austin,Yes,No,No,113793
18324,47,Female,Indian,Marketing,Specialist,2,8.8,Yes,No,New York,No,No,No,276149
18325,47,Male,Black,Marketing,Manager,5,19.4,No,No,Houston,No,Yes,No,104473
18326,53,Male,Indian,Finance,Leadership,1,13.6,Yes,Yes,Atlanta,No,Yes,No,257611
18327,52,Female,White,Engineering,Manager,3,4.3,Yes,No,Chicago,Yes,No,No,135850
18328,43,Male,White,Finance,Leadership,3,18.8,No,Yes,New York,Yes,No,Yes,229706
18329,47,Female,White,Marketing,Manager,1,7.0,Yes,No,Atlanta,Yes,No,Yes,231624
18330,22,Female,Indian,HR,Manager,4,16.4,Yes,Yes,New York,No,Yes,No,136422
18331,48,Female,Asian,Marketing,Analyst,5,17.6,No,No,Austin,Yes,No,No,116401
18332,24,Female,Hispanic,HR,Engineer,2,5.9,No,Yes,Atlanta,Yes,Yes,No,270205
18333,22,Female,White,Finance,Leadership,3,19.6,Yes,Yes,Los Angeles,Yes,Yes,Yes,286800
18334,27,Male,Indian,Finance,Leadership,1,8.2,No,Yes,New York,No,Yes,Yes,285739
18335,47,Male,White,Sales,Leadership,4,2.0,No,No,New York,Yes,Yes,Yes,215438
18336,56,Male,Asian,Marketing,Analyst,3,7.6,Yes,No,Houston,Yes,No,No,110189
18337,38,Male,Hispanic,Engineering,Specialist,4,1.5,Yes,Yes,Atlanta,Yes,No,No,194625
18338,33,Male,Black,Legal,Engineer,4,2.6,Yes,No,Houston,Yes,No,Yes,90344
18339,42,Female,Indian,Finance,Specialist,4,9.1,No,No,Houston,Yes,Yes,Yes,241459
18340,26,Male,Indian,Engineering,Manager,1,14.4,No,No,Houston,Yes,No,No,169712
18341,52,Female,Hispanic,Engineering,Manager,4,1.5,Yes,No,Los Angeles,Yes,Yes,No,274277
18342,64,Female,Hispanic,Finance,Engineer,5,17.6,Yes,No,Austin,No,Yes,No,207484
18343,51,Male,Black,Marketing,Specialist,1,8.1,Yes,No,Atlanta,Yes,Yes,Yes,133712
18344,31,Female,Hispanic,Sales,Engineer,3,0.6,Yes,No,Los Angeles,No,No,No,127674
18345,35,Female,Hispanic,Engineering,Analyst,4,19.1,Yes,No,Chicago,Yes,Yes,Yes,228888
18346,45,Male,White,Engineering,Leadership,3,4.6,No,No,Atlanta,No,Yes,Yes,123289
18347,29,Male,Hispanic,HR,Engineer,3,17.9,No,Yes,Austin,No,Yes,No,137427
18348,36,Female,Hispanic,Sales,Leadership,5,9.3,Yes,No,New York,No,No,Yes,115975
18349,46,Female,Indian,Legal,Manager,5,15.1,Yes,No,Atlanta,No,Yes,Yes,133326
18350,58,Female,Black,Sales,Manager,4,15.7,Yes,Yes,Atlanta,No,No,No,118604
18351,46,Male,Black,Engineering,Manager,2,15.9,Yes,No,Austin,Yes,No,No,217866
18352,29,Male,Indian,Legal,Specialist,3,16.8,Yes,Yes,Atlanta,No,No,Yes,120479
18353,53,Male,Black,Sales,Manager,5,1.3,Yes,No,Houston,Yes,Yes,No,284979
18354,33,Male,Indian,Finance,Leadership,3,8.7,No,No,Los Angeles,Yes,No,Yes,129310
18355,42,Male,Asian,Legal,Analyst,4,5.0,Yes,No,New York,Yes,Yes,Yes,116653
18356,43,Male,Black,Finance,Leadership,3,1.7,Yes,Yes,Houston,No,Yes,No,113955
18357,51,Female,Indian,Marketing,Manager,4,8.3,Yes,Yes,Houston,Yes,No,Yes,232424
18358,30,Male,Asian,Marketing,Specialist,5,3.4,Yes,No,Los Angeles,No,No,Yes,109943
18359,54,Male,White,Finance,Specialist,5,2.6,Yes,Yes,New York,Yes,No,Yes,240738
18360,63,Male,Black,Legal,Engineer,2,15.5,No,Yes,Atlanta,Yes,No,Yes,237838
18361,37,Male,Hispanic,Legal,Leadership,1,17.2,No,Yes,New York,No,No,No,256600
18362,51,Male,White,Finance,Engineer,4,9.9,No,Yes,Atlanta,No,Yes,No,165986
18363,36,Male,Hispanic,Engineering,Analyst,3,13.9,No,No,Los Angeles,No,Yes,No,209653
18364,27,Female,Asian,Engineering,Analyst,3,15.9,Yes,No,Los Angeles,No,No,Yes,181446
18365,61,Female,Hispanic,Engineering,Analyst,4,13.4,No,Yes,Austin,Yes,No,Yes,221924
18366,43,Male,Indian,Sales,Analyst,2,9.2,Yes,No,Atlanta,No,No,No,166894
18367,47,Male,White,Marketing,Manager,2,9.1,Yes,Yes,Austin,No,No,Yes,111844
18368,59,Male,Asian,Sales,Analyst,3,5.8,Yes,Yes,Chicago,Yes,No,No,192518
18369,49,Female,White,Finance,Specialist,4,14.9,No,Yes,Austin,Yes,No,No,240442
18370,27,Male,White,Engineering,Analyst,1,16.8,Yes,Yes,Houston,Yes,Yes,Yes,259620
18371,31,Male,Hispanic,HR,Analyst,1,1.7,No,Yes,New York,No,Yes,Yes,96649
18372,50,Female,Hispanic,HR,Engineer,1,4.6,Yes,No,Houston,Yes,No,Yes,208932
18373,61,Female,Black,Legal,Analyst,1,6.6,No,Yes,Houston,Yes,No,Yes,210055
18374,23,Female,Asian,HR,Manager,1,12.6,Yes,No,New York,No,Yes,Yes,252784
18375,31,Female,Indian,Finance,Manager,4,3.2,No,Yes,Atlanta,Yes,No,Yes,109110
18376,27,Male,Asian,HR,Analyst,4,6.4,No,No,Houston,Yes,No,Yes,112628
18377,30,Male,White,Finance,Manager,1,7.8,No,Yes,Atlanta,No,No,No,235324
18378,53,Female,White,Finance,Leadership,1,10.9,No,No,Houston,Yes,No,No,243106
18379,29,Male,Black,Legal,Analyst,2,4.1,No,No,New York,Yes,Yes,Yes,97796
18380,52,Male,Hispanic,HR,Specialist,3,14.6,No,No,Atlanta,Yes,No,Yes,94327
18381,31,Female,Asian,Finance,Engineer,5,1.8,No,No,Houston,No,No,Yes,102890
18382,29,Male,Indian,Engineering,Manager,1,13.9,No,No,Atlanta,Yes,Yes,Yes,94062
18383,31,Male,Hispanic,Engineering,Manager,5,15.5,No,No,New York,Yes,Yes,No,154466
18384,30,Male,Indian,Finance,Analyst,5,10.5,Yes,No,Houston,Yes,Yes,Yes,160733
18385,24,Male,Black,Marketing,Specialist,4,17.3,Yes,Yes,Austin,Yes,No,Yes,262068
18386,26,Male,Indian,Marketing,Leadership,5,12.3,Yes,Yes,Atlanta,No,Yes,No,207212
18387,46,Male,Hispanic,Legal,Engineer,1,2.2,No,Yes,Chicago,Yes,Yes,No,188304
18388,33,Female,Indian,Finance,Specialist,4,8.1,No,Yes,New York,No,Yes,Yes,131525
18389,58,Male,Hispanic,Sales,Leadership,1,4.8,No,No,New York,Yes,No,Yes,136444
18390,34,Female,White,Engineering,Specialist,1,9.4,No,Yes,Los Angeles,Yes,Yes,Yes,217743
18391,45,Male,Asian,Engineering,Engineer,2,2.3,Yes,No,New York,Yes,No,Yes,108268
18392,25,Male,Asian,Legal,Leadership,3,5.3,No,Yes,Atlanta,Yes,Yes,No,177551
18393,45,Male,Hispanic,HR,Specialist,5,1.9,No,No,Los Angeles,Yes,Yes,No,252274
18394,28,Female,Asian,Finance,Leadership,3,14.5,Yes,Yes,New York,No,Yes,No,232342
18395,53,Female,White,Engineering,Engineer,1,6.0,No,Yes,Chicago,No,No,Yes,113928
18396,37,Female,Hispanic,HR,Leadership,5,16.2,No,Yes,Los Angeles,No,No,No,232201
18397,48,Female,Indian,Finance,Analyst,5,4.4,No,No,Chicago,No,Yes,Yes,143023
18398,24,Male,Black,Legal,Manager,5,2.0,Yes,No,Los Angeles,Yes,Yes,Yes,274088
18399,23,Male,Indian,Legal,Leadership,1,16.0,No,No,Atlanta,No,Yes,No,205516
18400,24,Female,Indian,Finance,Analyst,2,14.1,Yes,Yes,Austin,Yes,Yes,No,193907
18401,51,Male,Indian,Sales,Manager,3,11.8,No,No,Chicago,Yes,No,Yes,243149
18402,22,Female,Indian,HR,Analyst,4,6.8,No,No,New York,No,No,No,98680
18403,39,Female,Indian,Sales,Engineer,1,9.5,No,Yes,Atlanta,Yes,No,Yes,206177
18404,40,Male,Hispanic,Finance,Manager,4,1.6,Yes,No,Los Angeles,Yes,Yes,Yes,200164
18405,32,Female,Indian,Sales,Analyst,2,1.9,Yes,No,Los Angeles,No,No,Yes,100002
18406,58,Male,White,Sales,Analyst,3,4.2,Yes,No,Atlanta,No,Yes,Yes,278445
18407,48,Male,Hispanic,Marketing,Manager,5,17.3,Yes,No,Houston,No,No,No,105556
18408,39,Male,Asian,Legal,Specialist,3,14.1,Yes,No,New York,No,Yes,No,97561
18409,32,Female,Asian,Engineering,Analyst,5,1.9,No,Yes,Los Angeles,No,Yes,Yes,287268
18410,64,Female,Indian,Marketing,Manager,4,16.0,No,No,Atlanta,No,No,Yes,108407
18411,61,Female,Asian,HR,Leadership,1,1.8,Yes,No,Chicago,Yes,No,No,261617
18412,34,Female,Black,HR,Leadership,1,6.4,Yes,No,Los Angeles,Yes,Yes,No,258211
18413,54,Male,Asian,HR,Analyst,1,8.0,No,No,Los Angeles,Yes,No,No,145083
18414,25,Male,Indian,HR,Leadership,4,14.1,No,No,Los Angeles,Yes,Yes,No,235318
18415,44,Female,Hispanic,Engineering,Manager,3,7.4,Yes,Yes,Los Angeles,Yes,Yes,No,264361
18416,27,Female,Hispanic,Legal,Leadership,5,17.7,Yes,No,Atlanta,Yes,No,Yes,131175
18417,49,Female,Asian,Finance,Analyst,5,2.6,Yes,No,Houston,No,Yes,Yes,140468
18418,50,Female,Hispanic,Engineering,Engineer,5,7.5,No,Yes,Chicago,Yes,No,Yes,117529
18419,60,Male,Indian,Marketing,Analyst,1,16.0,Yes,Yes,Houston,Yes,No,No,233344
18420,36,Male,Black,Sales,Analyst,1,1.9,Yes,No,Austin,Yes,Yes,No,275561
18421,40,Male,Asian,Marketing,Analyst,5,16.3,Yes,Yes,New York,Yes,Yes,Yes,218800
18422,25,Female,Indian,Engineering,Specialist,4,18.3,Yes,Yes,New York,No,Yes,Yes,180615
18423,43,Male,Indian,Legal,Analyst,4,8.9,No,Yes,Atlanta,No,Yes,Yes,216843
18424,24,Female,White,Finance,Leadership,5,0.7,Yes,No,New York,Yes,Yes,Yes,287895
18425,58,Male,Black,Finance,Leadership,4,17.1,Yes,Yes,Los Angeles,Yes,No,Yes,268783
18426,49,Female,White,Finance,Analyst,2,6.4,Yes,No,Houston,Yes,Yes,Yes,135928
18427,47,Male,Indian,Finance,Analyst,2,18.0,No,No,Houston,Yes,No,No,179069
18428,45,Male,Black,Finance,Specialist,1,15.1,No,No,New York,Yes,Yes,Yes,213111
18429,27,Male,Asian,Legal,Engineer,5,13.9,Yes,Yes,Austin,No,No,Yes,202530
18430,36,Male,Asian,Engineering,Specialist,3,8.8,No,Yes,Atlanta,No,Yes,No,227658
18431,33,Male,Asian,Sales,Manager,1,18.0,No,No,Chicago,No,No,No,104674
18432,63,Male,White,HR,Specialist,5,19.3,Yes,No,Austin,Yes,Yes,Yes,223882
18433,28,Female,Asian,Marketing,Engineer,2,3.7,Yes,Yes,Houston,Yes,No,No,247471
18434,58,Female,Hispanic,Legal,Specialist,4,1.6,No,No,Chicago,Yes,No,No,159444
18435,34,Female,Indian,Engineering,Specialist,2,7.7,Yes,Yes,New York,No,Yes,No,227100
18436,35,Female,Black,Legal,Engineer,2,18.5,No,No,New York,Yes,Yes,Yes,268712
18437,47,Male,Black,HR,Manager,5,9.2,No,Yes,New York,Yes,No,No,285433
18438,61,Female,White,HR,Analyst,1,0.5,No,No,New York,No,No,No,222904
18439,33,Male,White,Legal,Manager,2,16.0,No,Yes,Los Angeles,Yes,Yes,No,196489
18440,37,Male,White,Marketing,Engineer,4,17.2,Yes,Yes,Houston,Yes,Yes,Yes,158962
18441,32,Female,Indian,Legal,Leadership,5,14.2,No,No,Chicago,Yes,Yes,No,138532
18442,50,Male,White,Legal,Analyst,5,11.5,No,No,Houston,Yes,Yes,No,286821
18443,42,Male,Hispanic,Legal,Analyst,4,9.2,Yes,No,Austin,No,No,No,274318
18444,36,Female,Black,Marketing,Analyst,1,13.5,No,No,New York,No,Yes,No,205995
18445,43,Male,White,Sales,Specialist,2,4.3,Yes,No,Austin,Yes,Yes,Yes,287280
18446,28,Male,Black,HR,Leadership,3,11.1,No,Yes,Los Angeles,No,Yes,Yes,219573
18447,60,Male,White,Marketing,Engineer,3,8.4,Yes,No,Houston,Yes,Yes,No,284574
18448,57,Male,Indian,Engineering,Manager,1,18.0,Yes,No,Los Angeles,No,No,Yes,190228
18449,24,Male,Hispanic,Marketing,Specialist,5,10.0,Yes,Yes,Austin,Yes,No,No,260384
18450,55,Male,White,Finance,Leadership,4,15.0,Yes,Yes,Houston,Yes,Yes,No,136663
18451,39,Male,White,HR,Leadership,1,13.9,No,Yes,Los Angeles,Yes,No,No,146859
18452,33,Female,Asian,Finance,Analyst,1,0.7,Yes,No,New York,No,Yes,Yes,270278
18453,34,Male,Black,Legal,Analyst,4,3.4,Yes,No,Chicago,Yes,Yes,Yes,208649
18454,51,Male,Indian,Sales,Manager,2,3.5,Yes,Yes,Los Angeles,No,Yes,Yes,188520
18455,35,Female,Black,Engineering,Manager,2,10.7,No,Yes,Chicago,Yes,No,Yes,193670
18456,57,Female,Asian,Sales,Engineer,4,13.4,No,Yes,Los Angeles,No,Yes,No,180618
18457,55,Male,Hispanic,Marketing,Engineer,4,9.1,No,Yes,Austin,No,No,Yes,94121
18458,34,Female,White,Sales,Analyst,5,6.9,No,Yes,Chicago,Yes,No,Yes,186230
18459,52,Male,Asian,HR,Engineer,5,12.6,Yes,Yes,New York,Yes,Yes,No,248963
18460,48,Male,Asian,Finance,Leadership,2,19.1,Yes,No,New York,Yes,No,Yes,199900
18461,27,Male,Hispanic,Marketing,Engineer,5,8.9,Yes,Yes,Los Angeles,Yes,No,No,158789
18462,38,Male,Asian,Marketing,Leadership,1,11.0,No,No,Atlanta,No,Yes,Yes,196050
18463,60,Female,White,Sales,Leadership,4,5.1,No,No,Los Angeles,Yes,No,No,238222
18464,22,Male,Black,HR,Manager,3,19.9,No,Yes,Atlanta,No,Yes,No,126167
18465,51,Female,Black,Legal,Manager,2,5.6,Yes,No,Atlanta,No,Yes,No,96901
18466,53,Female,Asian,Engineering,Analyst,2,18.6,Yes,No,Houston,No,Yes,Yes,154547
18467,53,Female,Hispanic,Sales,Engineer,3,11.3,No,Yes,New York,No,No,No,162918
18468,55,Male,Indian,Engineering,Engineer,5,12.7,No,No,New York,Yes,No,No,228179
18469,55,Male,Black,Marketing,Manager,3,17.2,No,Yes,Chicago,No,No,Yes,160751
18470,31,Male,Hispanic,Engineering,Specialist,5,13.8,No,No,Atlanta,No,Yes,No,235438
18471,44,Female,Hispanic,Finance,Engineer,3,5.6,Yes,Yes,Houston,Yes,No,No,207552
18472,50,Female,Indian,Finance,Manager,2,20.0,Yes,Yes,Los Angeles,No,No,Yes,235769
18473,64,Male,Indian,Legal,Analyst,2,17.7,No,No,Los Angeles,Yes,Yes,Yes,230957
18474,54,Female,Asian,HR,Engineer,1,9.7,No,No,Atlanta,No,Yes,No,101819
18475,57,Male,Asian,Finance,Analyst,2,18.8,Yes,No,Houston,Yes,Yes,Yes,235151
18476,36,Male,White,Finance,Leadership,4,13.1,Yes,No,Atlanta,No,Yes,Yes,217598
18477,23,Female,Black,HR,Manager,4,17.8,No,No,Austin,No,Yes,No,123555
18478,64,Female,White,Marketing,Engineer,4,2.2,No,No,Atlanta,No,No,No,129214
18479,42,Female,White,Marketing,Engineer,2,5.9,No,Yes,New York,Yes,Yes,Yes,256587
18480,52,Male,White,Engineering,Leadership,2,5.1,No,No,Chicago,No,Yes,No,114510
